speakerid|speech_id|lastname|firstname|chamber|state|gender|party|district|nonvoting
114122590|1140000864|CASTRO|JOAQUIN|H|TX|M|D|20|voting
114118770|1140000865|BURGESS|MICHAEL|H|TX|M|R|26|voting
114121370|1140000866|SHIMKUS|JOHN|H|IL|M|R|15|voting
114120860|1140000867|POLIS|JARED|H|CO|M|D|2|voting
114119020|1140000868|CONNOLLY|GERALD|H|VA|M|D|11|voting
114120860|1140000870|POLIS|JARED|H|CO|M|D|2|voting
114119020|1140000871|CONNOLLY|GERALD|H|VA|M|D|11|voting
114118770|1140000872|BURGESS|MICHAEL|H|TX|M|R|26|voting
114120860|1140000873|POLIS|JARED|H|CO|M|D|2|voting
114123290|1140000874|BEYER|DONALD|H|VA|M|D|8|voting
114118770|1140000875|BURGESS|MICHAEL|H|TX|M|R|26|voting
114120860|1140000876|POLIS|JARED|H|CO|M|D|2|voting
114118770|1140000877|BURGESS|MICHAEL|H|TX|M|R|26|voting
114122570|1140000878|WEBER|RANDY|H|TX|M|R|14|voting
114120860|1140000879|POLIS|JARED|H|CO|M|D|2|voting
114119180|1140000880|DELAURO|ROSA|H|CT|F|D|3|voting
114120860|1140000881|POLIS|JARED|H|CO|M|D|2|voting
114118770|1140000882|BURGESS|MICHAEL|H|TX|M|R|26|voting
114118770|1140000885|BURGESS|MICHAEL|H|TX|M|R|26|voting
114118770|1140000887|BURGESS|MICHAEL|H|TX|M|R|26|voting
114121370|1140000888|SHIMKUS|JOHN|H|IL|M|R|15|voting
114121220|1140000892|SCHAKOWSKY|JANICE|H|IL|F|D|9|voting
114121690|1140000893|WASSERMAN SCHULTZ|DEBBIE|H|FL|F|D|23|voting
114120860|1140000895|POLIS|JARED|H|CO|M|D|2|voting
114120210|1140000902|LEVIN|SANDER|H|MI|M|D|9|voting
114120210|1140000908|LEVIN|SANDER|H|MI|M|D|9|voting
114119830|1140000909|HOYER|STENY|H|MD|M|D|5|voting
114120210|1140000911|LEVIN|SANDER|H|MI|M|D|9|voting
114119830|1140000912|HOYER|STENY|H|MD|M|D|5|voting
114120210|1140000914|LEVIN|SANDER|H|MI|M|D|9|voting
114119830|1140000915|HOYER|STENY|H|MD|M|D|5|voting
114120210|1140000920|LEVIN|SANDER|H|MI|M|D|9|voting
114120210|1140000922|LEVIN|SANDER|H|MI|M|D|9|voting
114120440|1140000923|MCDERMOTT|JIM|H|WA|M|D|7|voting
114118690|1140000925|BOUSTANY|CHARLES|H|LA|M|R|3|voting
114120210|1140000926|LEVIN|SANDER|H|MI|M|D|9|voting
114120220|1140000927|LEWIS|JOHN|H|GA|M|D|5|voting
114120760|1140000929|PAULSEN|ERIK|H|MN|M|R|3|voting
114120210|1140000930|LEVIN|SANDER|H|MI|M|D|9|voting
114118640|1140000931|BLUMENAUER|EARL|H|OR|M|D|3|voting
114120090|1140000933|KLINE|JOHN|H|MN|M|R|2|voting
114120210|1140000934|LEVIN|SANDER|H|MI|M|D|9|voting
114120040|1140000935|KIND|RON|H|WI|M|D|3|voting
114120400|1140000937|MCCARTHY|KEVIN|H|CA|M|R|23|voting
114120210|1140000938|LEVIN|SANDER|H|MI|M|D|9|voting
114120740|1140000939|PASCRELL|BILL|H|NJ|M|D|9|voting
114121660|1140000941|WALBERG|TIM|H|MI|M|R|7|voting
114121660|1140000944|WALBERG|TIM|H|MI|M|R|7|voting
114120210|1140000945|LEVIN|SANDER|H|MI|M|D|9|voting
114122730|1140000948|BYRNE|BRADLEY|H|AL|M|R|1|voting
114120210|1140000949|LEVIN|SANDER|H|MI|M|D|9|voting
114120210|1140000951|LEVIN|SANDER|H|MI|M|D|9|voting
114122940|1140000953|CURBELO|CARLOS|H|FL|M|R|26|voting
114120210|1140000954|LEVIN|SANDER|H|MI|M|D|9|voting
114120730|1140000955|PALLONE|FRANK|H|NJ|M|D|6|voting
114120210|1140000958|LEVIN|SANDER|H|MI|M|D|9|voting
114121020|1140000963|ROE|DAVID|H|TN|M|R|1|voting
114120210|1140000964|LEVIN|SANDER|H|MI|M|D|9|voting
114122370|1140000968|HOLDING|GEORGE|H|NC|M|R|13|voting
114120210|1140000969|LEVIN|SANDER|H|MI|M|D|9|voting
114123230|1140000971|COSTELLO|RYAN|H|PA|M|R|6|voting
114120210|1140000972|LEVIN|SANDER|H|MI|M|D|9|voting
114121090|1140000974|ROSKAM|PETER|H|IL|M|R|6|voting
114120210|1140000975|LEVIN|SANDER|H|MI|M|D|9|voting
114119170|1140000976|DEGETTE|DIANA|H|CO|F|D|1|voting
114122220|1140000978|WALORSKI|JACKIE|H|IN|F|R|2|voting
114120210|1140000979|LEVIN|SANDER|H|MI|M|D|9|voting
114120230|1140000980|LIPINSKI|DANIEL|H|IL|M|D|3|voting
114120230|1140000981|LIPINSKI|DANIEL|H|IL|M|D|3|voting
114122520|1140000983|PERRY|SCOTT|H|PA|M|R|4|voting
114120210|1140000984|LEVIN|SANDER|H|MI|M|D|9|voting
114120210|1140000986|LEVIN|SANDER|H|MI|M|D|9|voting
114120210|1140000987|LEVIN|SANDER|H|MI|M|D|9|voting
114118930|1140000994|CLARKE|YVETTE|H|NY|F|D|9|voting
114118050|1140000995|SCHOCK|AARON|H|IL|M|R|18|voting
114123090|1140000996|DINGELL|DEBBIE|H|MI|F|D|12|voting
114118560|1140000998|BECERRA|XAVIER|H|CA|M|D|34|voting
114118560|1140001000|BECERRA|XAVIER|H|CA|M|D|34|voting
114118560|1140001005|BECERRA|XAVIER|H|CA|M|D|34|voting
114118560|1140001013|BECERRA|XAVIER|H|CA|M|D|34|voting
114121480|1140001015|STUTZMAN|MARLIN|H|IN|M|R|3|voting
114122840|1140001019|MCSALLY|MARTHA|H|AZ|F|R|2|voting
114119320|1140001020|ELLMERS|RENEE|H|NC|F|R|2|voting
114121080|1140001021|ROS-LEHTINEN|ILEANA|H|FL|F|R|27|voting
114120780|1140001022|PELOSI|NANCY|H|CA|F|D|12|voting
114121760|1140001023|WITTMAN|ROBERT|H|VA|M|R|1|voting
114121210|1140001025|SCALISE|STEVE|H|LA|M|R|1|voting
114120760|1140001026|PAULSEN|ERIK|H|MN|M|R|3|voting
114121230|1140001028|SCHIFF|ADAM|H|CA|M|D|28|voting
114122670|1140001030|POCAN|MARK|H|WI|M|D|2|voting
114121570|1140001031|TONKO|PAUL|H|NY|M|D|20|voting
114122670|1140001032|POCAN|MARK|H|WI|M|D|2|voting
114121850|1140001033|HAHN|JANICE|H|CA|F|D|44|voting
114122670|1140001034|POCAN|MARK|H|WI|M|D|2|voting
114122300|1140001035|KILDEE|DANIEL|H|MI|M|D|5|voting
114122670|1140001036|POCAN|MARK|H|WI|M|D|2|voting
114122670|1140001038|POCAN|MARK|H|WI|M|D|2|voting
114120010|1140001039|KAPTUR|MARCY|H|OH|F|D|9|voting
114122670|1140001040|POCAN|MARK|H|WI|M|D|2|voting
114119180|1140001041|DELAURO|ROSA|H|CT|F|D|3|voting
114122670|1140001042|POCAN|MARK|H|WI|M|D|2|voting
114119300|1140001043|EDWARDS|DONNA|H|MD|F|D|4|voting
114120010|1140001044|KAPTUR|MARCY|H|OH|F|D|9|voting
114122670|1140001045|POCAN|MARK|H|WI|M|D|2|voting
114119450|1140001047|FOXX|VIRGINIA|H|NC|F|R|5|voting
114121990|1140001048|LAMALFA|DOUG|H|CA|M|R|1|voting
114119450|1140001049|FOXX|VIRGINIA|H|NC|F|R|5|voting
114121990|1140001050|LAMALFA|DOUG|H|CA|M|R|1|voting
114119540|1140001053|GOHMERT|LOUIE|H|TX|M|R|1|voting
114119540|1140001055|GOHMERT|LOUIE|H|TX|M|R|1|voting
114118361|1140001058|MCCONNELL|MITCH|S|KY|M|R||voting
114118361|1140001060|MCCONNELL|MITCH|S|KY|M|R||voting
114118321|1140001062|DURBIN|RICHARD|S|IL|M|D||voting
114118361|1140001064|MCCONNELL|MITCH|S|KY|M|R||voting
114118321|1140001066|DURBIN|RICHARD|S|IL|M|D||voting
114118171|1140001070|HATCH|ORRIN|S|UT|M|R||voting
114119071|1140001072|CRAPO|MICHAEL|S|ID|M|R||voting
114119071|1140001074|CRAPO|MICHAEL|S|ID|M|R||voting
114121251|1140001078|SCHUMER|CHARLES|S|NY|M|D||voting
114119071|1140001080|CRAPO|MICHAEL|S|ID|M|R||voting
114119071|1140001082|CRAPO|MICHAEL|S|ID|M|R||voting
114119071|1140001086|CRAPO|MICHAEL|S|ID|M|R||voting
114118971|1140001088|COATS|DANIEL|S|IN|M|R||voting
114119071|1140001090|CRAPO|MICHAEL|S|ID|M|R||voting
114121841|1140001092|HELLER|DEAN|S|NV|M|R||voting
114119071|1140001094|CRAPO|MICHAEL|S|ID|M|R||voting
114119071|1140001096|CRAPO|MICHAEL|S|ID|M|R||voting
114119071|1140001098|CRAPO|MICHAEL|S|ID|M|R||voting
114119071|1140001100|CRAPO|MICHAEL|S|ID|M|R||voting
114118321|1140001102|DURBIN|RICHARD|S|IL|M|D||voting
114118321|1140001104|DURBIN|RICHARD|S|IL|M|D||voting
114118321|1140001107|DURBIN|RICHARD|S|IL|M|D||voting
114118231|1140001112|STABENOW|DEBBIE|S|MI|F|D||voting
114118231|1140001114|STABENOW|DEBBIE|S|MI|F|D||voting
114122401|1140001116|FISCHER|DEB|S|NE|F|R||voting
114119071|1140001119|CRAPO|MICHAEL|S|ID|M|R||voting
114119071|1140001121|CRAPO|MICHAEL|S|ID|M|R||voting
114119071|1140001123|CRAPO|MICHAEL|S|ID|M|R||voting
114118161|1140001124|FEINSTEIN|DIANNE|S|CA|F|D||voting
114119071|1140001125|CRAPO|MICHAEL|S|ID|M|R||voting
114122261|1140001127|WARREN|ELIZABETH|S|MA|F|D||voting
114122261|1140001129|WARREN|ELIZABETH|S|MA|F|D||voting
114122261|1140001131|WARREN|ELIZABETH|S|MA|F|D||voting
114118161|1140001133|FEINSTEIN|DIANNE|S|CA|F|D||voting
114122261|1140001134|WARREN|ELIZABETH|S|MA|F|D||voting
114121251|1140001142|SCHUMER|CHARLES|S|NY|M|D||voting
114119071|1140001144|CRAPO|MICHAEL|S|ID|M|R||voting
114119071|1140001146|CRAPO|MICHAEL|S|ID|M|R||voting
114118311|1140001148|CORNYN|JOHN|S|TX|M|R||voting
114118321|1140001149|DURBIN|RICHARD|S|IL|M|D||voting
114118311|1140001153|CORNYN|JOHN|S|TX|M|R||voting
114118311|1140001155|CORNYN|JOHN|S|TX|M|R||voting
114118321|1140001156|DURBIN|RICHARD|S|IL|M|D||voting
114118361|1140001159|MCCONNELL|MITCH|S|KY|M|R||voting
114118321|1140001160|DURBIN|RICHARD|S|IL|M|D||voting
114118361|1140001162|MCCONNELL|MITCH|S|KY|M|R||voting
114118251|1140001164|WHITEHOUSE|SHELDON|S|RI|M|D||voting
114118361|1140001166|MCCONNELL|MITCH|S|KY|M|R||voting
114118361|1140001168|MCCONNELL|MITCH|S|KY|M|R||voting
114118361|1140001170|MCCONNELL|MITCH|S|KY|M|R||voting
114118361|1140001172|MCCONNELL|MITCH|S|KY|M|R||voting
114118351|1140001174|INHOFE|JAMES|S|OK|M|R||voting
114118351|1140001176|INHOFE|JAMES|S|OK|M|R||voting
114121541|1140001178|THUNE|JOHN|S|SD|M|R||voting
114121541|1140001180|THUNE|JOHN|S|SD|M|R||voting
114118311|1140001182|CORNYN|JOHN|S|TX|M|R||voting
114118371|1140001184|MERKLEY|JEFF|S|OR|M|D||voting
114118471|1140001186|COONS|CHRIS|S|DE|M|D||voting
114118471|1140001188|COONS|CHRIS|S|DE|M|D||voting
114118271|1140001190|WICKER|ROGER|S|MS|M|R||voting
114118271|1140001192|WICKER|ROGER|S|MS|M|R||voting
114118361|1140001194|MCCONNELL|MITCH|S|KY|M|R||voting
114118361|1140001196|MCCONNELL|MITCH|S|KY|M|R||voting
114120181|1140001198|LEAHY|PATRICK|S|VT|M|D||voting
114118291|1140001199|COCHRAN|THAD|S|MS|M|R||voting
114118651|1140001200|BLUMENTHAL|RICHARD|S|CT|M|D||voting
114118291|1140001201|COCHRAN|THAD|S|MS|M|R||voting
114121841|1140001202|HELLER|DEAN|S|NV|M|R||voting
114120181|1140001203|LEAHY|PATRICK|S|VT|M|D||voting
114121791|1140001204|WYDEN|RON|S|OR|M|D||voting
114121791|1140001205|WYDEN|RON|S|OR|M|D||voting
114121791|1140001206|WYDEN|RON|S|OR|M|D||voting
114121791|1140001207|WYDEN|RON|S|OR|M|D||voting
114121791|1140001208|WYDEN|RON|S|OR|M|D||voting
114121791|1140001209|WYDEN|RON|S|OR|M|D||voting
114121791|1140001210|WYDEN|RON|S|OR|M|D||voting
114121791|1140001211|WYDEN|RON|S|OR|M|D||voting
114118161|1140001212|FEINSTEIN|DIANNE|S|CA|F|D||voting
114118311|1140001213|CORNYN|JOHN|S|TX|M|R||voting
114118211|1140001214|NELSON|BILL|S|FL|M|D||voting
114121791|1140001216|WYDEN|RON|S|OR|M|D||voting
114118271|1140001218|WICKER|ROGER|S|MS|M|R||voting
114118361|1140001220|MCCONNELL|MITCH|S|KY|M|R||voting
114118361|1140001222|MCCONNELL|MITCH|S|KY|M|R||voting
114118361|1140001224|MCCONNELL|MITCH|S|KY|M|R||voting
114118361|1140001226|MCCONNELL|MITCH|S|KY|M|R||voting
114118361|1140001228|MCCONNELL|MITCH|S|KY|M|R||voting
114118361|1140001230|MCCONNELL|MITCH|S|KY|M|R||voting
114118361|1140001232|MCCONNELL|MITCH|S|KY|M|R||voting
114118361|1140001234|MCCONNELL|MITCH|S|KY|M|R||voting
114120780|1140001269|PELOSI|NANCY|H|CA|F|D|12|voting
114119550|1140001270|GOODLATTE|BOB|H|VA|M|R|6|voting
114118640|1140001271|BLUMENAUER|EARL|H|OR|M|D|3|voting
114119450|1140001272|FOXX|VIRGINIA|H|NC|F|R|5|voting
114122650|1140001273|KILMER|DEREK|H|WA|M|D|6|voting
114118990|1140001275|COHEN|STEVE|H|TN|M|D|9|voting
114121010|1140001276|ROBY|MARTHA|H|AL|F|R|2|voting
114119550|1140001278|GOODLATTE|BOB|H|VA|M|R|6|voting
114118060|1140001279|BOEHNER|JOHN|H|OH|M|R|8|voting
114119550|1140001280|GOODLATTE|BOB|H|VA|M|R|6|voting
114120400|1140001281|MCCARTHY|KEVIN|H|CA|M|R|23|voting
114119550|1140001282|GOODLATTE|BOB|H|VA|M|R|6|voting
114119830|1140001283|HOYER|STENY|H|MD|M|D|5|voting
114119550|1140001284|GOODLATTE|BOB|H|VA|M|R|6|voting
114121210|1140001285|SCALISE|STEVE|H|LA|M|R|1|voting
114119550|1140001286|GOODLATTE|BOB|H|VA|M|R|6|voting
114118990|1140001287|COHEN|STEVE|H|TN|M|D|9|voting
114119550|1140001288|GOODLATTE|BOB|H|VA|M|R|6|voting
114119550|1140001290|GOODLATTE|BOB|H|VA|M|R|6|voting
114119490|1140001291|GARAMENDI|JOHN|H|CA|M|D|3|voting
114119550|1140001292|GOODLATTE|BOB|H|VA|M|R|6|voting
114119450|1140001293|FOXX|VIRGINIA|H|NC|F|R|5|voting
114119550|1140001294|GOODLATTE|BOB|H|VA|M|R|6|voting
114119220|1140001295|DEUTCH|THEODORE|H|FL|M|D|21|voting
114119550|1140001296|GOODLATTE|BOB|H|VA|M|R|6|voting
114119400|1140001297|FLEISCHMANN|CHARLES|H|TN|M|R|3|voting
114119550|1140001298|GOODLATTE|BOB|H|VA|M|R|6|voting
114123090|1140001299|DINGELL|DEBBIE|H|MI|F|D|12|voting
114119550|1140001300|GOODLATTE|BOB|H|VA|M|R|6|voting
114120360|1140001301|MARINO|TOM|H|PA|M|R|10|voting
114119550|1140001302|GOODLATTE|BOB|H|VA|M|R|6|voting
114122480|1140001303|BEATTY|JOYCE|H|OH|F|D|3|voting
114119550|1140001304|GOODLATTE|BOB|H|VA|M|R|6|voting
114123230|1140001305|COSTELLO|RYAN|H|PA|M|R|6|voting
114119550|1140001306|GOODLATTE|BOB|H|VA|M|R|6|voting
114118640|1140001307|BLUMENAUER|EARL|H|OR|M|D|3|voting
114119550|1140001308|GOODLATTE|BOB|H|VA|M|R|6|voting
114122470|1140001309|WENSTRUP|BRAD|H|OH|M|R|2|voting
114119550|1140001310|GOODLATTE|BOB|H|VA|M|R|6|voting
114119550|1140001312|GOODLATTE|BOB|H|VA|M|R|6|voting
114120170|1140001313|LATTA|ROBERT|H|OH|M|R|5|voting
114119550|1140001314|GOODLATTE|BOB|H|VA|M|R|6|voting
114121870|1140001315|BONAMICI|SUZANNE|H|OR|F|D|1|voting
114119550|1140001316|GOODLATTE|BOB|H|VA|M|R|6|voting
114119660|1140001317|GUTHRIE|BRETT|H|KY|M|R|2|voting
114119550|1140001318|GOODLATTE|BOB|H|VA|M|R|6|voting
114121680|1140001319|WALZ|TIMOTHY|H|MN|M|D|1|voting
114119550|1140001320|GOODLATTE|BOB|H|VA|M|R|6|voting
114122820|1140001321|HILL|FRENCH|H|AR|M|R|2|voting
114119550|1140001322|GOODLATTE|BOB|H|VA|M|R|6|voting
114120740|1140001323|PASCRELL|BILL|H|NJ|M|D|9|voting
114119550|1140001324|GOODLATTE|BOB|H|VA|M|R|6|voting
114118570|1140001325|BENISHEK|DAN|H|MI|M|R|1|voting
114119550|1140001326|GOODLATTE|BOB|H|VA|M|R|6|voting
114120010|1140001327|KAPTUR|MARCY|H|OH|F|D|9|voting
114119550|1140001328|GOODLATTE|BOB|H|VA|M|R|6|voting
114119750|1140001329|HENSARLING|JEB|H|TX|M|R|5|voting
114119550|1140001330|GOODLATTE|BOB|H|VA|M|R|6|voting
114119020|1140001331|CONNOLLY|GERALD|H|VA|M|D|11|voting
114119550|1140001332|GOODLATTE|BOB|H|VA|M|R|6|voting
114120120|1140001333|LANCE|LEONARD|H|NJ|M|R|7|voting
114119550|1140001334|GOODLATTE|BOB|H|VA|M|R|6|voting
114122180|1140001335|GABBARD|TULSI|H|HI|F|D|2|voting
114119550|1140001336|GOODLATTE|BOB|H|VA|M|R|6|voting
114122980|1140001337|ALLEN|RICK|H|GA|M|R|12|voting
114119550|1140001338|GOODLATTE|BOB|H|VA|M|R|6|voting
114119550|1140001340|GOODLATTE|BOB|H|VA|M|R|6|voting
114123320|1140001341|NEWHOUSE|DAN|H|WA|M|R|4|voting
114119550|1140001342|GOODLATTE|BOB|H|VA|M|R|6|voting
114121320|1140001343|SERRANO|JOSE|H|NY|M|D|15|voting
114119550|1140001344|GOODLATTE|BOB|H|VA|M|R|6|voting
114119550|1140001346|GOODLATTE|BOB|H|VA|M|R|6|voting
114119550|1140001348|GOODLATTE|BOB|H|VA|M|R|6|voting
114120770|1140001349|PEARCE|STEVAN|H|NM|M|R|2|voting
114119550|1140001350|GOODLATTE|BOB|H|VA|M|R|6|voting
114123100|1140001351|LAWRENCE|BRENDA|H|MI|F|D|14|voting
114119550|1140001352|GOODLATTE|BOB|H|VA|M|R|6|voting
114122730|1140001353|BYRNE|BRADLEY|H|AL|M|R|1|voting
114119550|1140001354|GOODLATTE|BOB|H|VA|M|R|6|voting
114119550|1140001356|GOODLATTE|BOB|H|VA|M|R|6|voting
114119430|1140001357|FORBES|J.|H|VA|M|R|4|voting
114119550|1140001358|GOODLATTE|BOB|H|VA|M|R|6|voting
114122080|1140001359|TAKANO|MARK|H|CA|M|D|41|voting
114119550|1140001360|GOODLATTE|BOB|H|VA|M|R|6|voting
114120760|1140001361|PAULSEN|ERIK|H|MN|M|R|3|voting
114119550|1140001362|GOODLATTE|BOB|H|VA|M|R|6|voting
114118820|1140001363|CAPPS|LOIS|H|CA|F|D|24|voting
114119550|1140001364|GOODLATTE|BOB|H|VA|M|R|6|voting
114122530|1140001365|ROTHFUS|KEITH|H|PA|M|R|12|voting
114119550|1140001366|GOODLATTE|BOB|H|VA|M|R|6|voting
114122420|1140001367|LUJAN GRISHAM|MICHELLE|H|NM|F|D|1|voting
114119550|1140001368|GOODLATTE|BOB|H|VA|M|R|6|voting
114121020|1140001369|ROE|DAVID|H|TN|M|R|1|voting
114119550|1140001370|GOODLATTE|BOB|H|VA|M|R|6|voting
114120630|1140001371|NADLER|JERROLD|H|NY|M|D|10|voting
114119550|1140001372|GOODLATTE|BOB|H|VA|M|R|6|voting
114119550|1140001374|GOODLATTE|BOB|H|VA|M|R|6|voting
114121950|1140001375|KIRKPATRICK|ANN|H|AZ|F|D|1|voting
114119550|1140001376|GOODLATTE|BOB|H|VA|M|R|6|voting
114122520|1140001377|PERRY|SCOTT|H|PA|M|R|4|voting
114119550|1140001378|GOODLATTE|BOB|H|VA|M|R|6|voting
114121570|1140001379|TONKO|PAUL|H|NY|M|D|20|voting
114119550|1140001380|GOODLATTE|BOB|H|VA|M|R|6|voting
114118620|1140001381|BLACK|DIANE|H|TN|F|R|6|voting
114119550|1140001382|GOODLATTE|BOB|H|VA|M|R|6|voting
114119050|1140001383|COSTA|JIM|H|CA|M|D|16|voting
114119550|1140001384|GOODLATTE|BOB|H|VA|M|R|6|voting
114119880|1140001385|HURT|ROBERT|H|VA|M|R|5|voting
114119550|1140001386|GOODLATTE|BOB|H|VA|M|R|6|voting
114118880|1140001387|CASTOR|KATHY|H|FL|F|D|14|voting
114119550|1140001388|GOODLATTE|BOB|H|VA|M|R|6|voting
114121660|1140001389|WALBERG|TIM|H|MI|M|R|7|voting
114119550|1140001390|GOODLATTE|BOB|H|VA|M|R|6|voting
114120230|1140001391|LIPINSKI|DANIEL|H|IL|M|D|3|voting
114119550|1140001392|GOODLATTE|BOB|H|VA|M|R|6|voting
114123180|1140001393|ZELDIN|LEE|H|NY|M|R|1|voting
114119550|1140001394|GOODLATTE|BOB|H|VA|M|R|6|voting
114119550|1140001396|GOODLATTE|BOB|H|VA|M|R|6|voting
114122960|1140001397|HICE|JODY|H|GA|M|R|10|voting
114119550|1140001398|GOODLATTE|BOB|H|VA|M|R|6|voting
114122100|1140001399|VARGAS|JUAN|H|CA|M|D|51|voting
114119550|1140001400|GOODLATTE|BOB|H|VA|M|R|6|voting
114123020|1140001401|ABRAHAM|RALPH|H|LA|M|R|5|voting
114119550|1140001402|GOODLATTE|BOB|H|VA|M|R|6|voting
114122590|1140001403|CASTRO|JOAQUIN|H|TX|M|D|20|voting
114119550|1140001404|GOODLATTE|BOB|H|VA|M|R|6|voting
114122090|1140001405|LOWENTHAL|ALAN|H|CA|M|D|47|voting
114119550|1140001406|GOODLATTE|BOB|H|VA|M|R|6|voting
114123060|1140001407|MOOLENAAR|JOHN|H|MI|M|R|4|voting
114119550|1140001408|GOODLATTE|BOB|H|VA|M|R|6|voting
114122120|1140001409|ESTY|ELIZABETH|H|CT|F|D|5|voting
114119550|1140001410|GOODLATTE|BOB|H|VA|M|R|6|voting
114121670|1140001411|WALDEN|GREG|H|OR|M|R|2|voting
114119550|1140001412|GOODLATTE|BOB|H|VA|M|R|6|voting
114120490|1140001413|MCNERNEY|JERRY|H|CA|M|D|9|voting
114119550|1140001414|GOODLATTE|BOB|H|VA|M|R|6|voting
114121010|1140001415|ROBY|MARTHA|H|AL|F|R|2|voting
114119550|1140001416|GOODLATTE|BOB|H|VA|M|R|6|voting
114121850|1140001417|HAHN|JANICE|H|CA|F|D|44|voting
114119550|1140001418|GOODLATTE|BOB|H|VA|M|R|6|voting
114119550|1140001420|GOODLATTE|BOB|H|VA|M|R|6|voting
114119550|1140001422|GOODLATTE|BOB|H|VA|M|R|6|voting
114123130|1140001423|ROUZER|DAVID|H|NC|M|R|7|voting
114119550|1140001424|GOODLATTE|BOB|H|VA|M|R|6|voting
114118840|1140001425|CARNEY|JOHN|H|DE|M|D|0|voting
114119550|1140001426|GOODLATTE|BOB|H|VA|M|R|6|voting
114119460|1140001427|FRANKS|TRENT|H|AZ|M|R|8|voting
114119550|1140001428|GOODLATTE|BOB|H|VA|M|R|6|voting
114123110|1140001429|EMMER|TOM|H|MN|M|R|6|voting
114119550|1140001430|GOODLATTE|BOB|H|VA|M|R|6|voting
114118910|1140001431|CHU|JUDY|H|CA|F|D|27|voting
114119550|1140001432|GOODLATTE|BOB|H|VA|M|R|6|voting
114122220|1140001433|WALORSKI|JACKIE|H|IN|F|R|2|voting
114119550|1140001434|GOODLATTE|BOB|H|VA|M|R|6|voting
114120480|1140001435|MCMORRIS RODGERS|CATHY|H|WA|F|R|5|voting
114119550|1140001436|GOODLATTE|BOB|H|VA|M|R|6|voting
114120790|1140001437|PERLMUTTER|ED|H|CO|M|D|7|voting
114119550|1140001438|GOODLATTE|BOB|H|VA|M|R|6|voting
114120840|1140001439|PITTS|JOSEPH|H|PA|M|R|16|voting
114119550|1140001440|GOODLATTE|BOB|H|VA|M|R|6|voting
114122160|1140001441|FRANKEL|LOIS|H|FL|F|D|22|voting
114119550|1140001442|GOODLATTE|BOB|H|VA|M|R|6|voting
114119420|1140001443|FLORES|BILL|H|TX|M|R|17|voting
114119550|1140001444|GOODLATTE|BOB|H|VA|M|R|6|voting
114119310|1140001445|ELLISON|KEITH|H|MN|M|D|5|voting
114119550|1140001446|GOODLATTE|BOB|H|VA|M|R|6|voting
114122630|1140001447|STEWART|CHRIS|H|UT|M|R|2|voting
114119550|1140001448|GOODLATTE|BOB|H|VA|M|R|6|voting
114119550|1140001450|GOODLATTE|BOB|H|VA|M|R|6|voting
114119580|1140001451|GRANGER|KAY|H|TX|F|R|12|voting
114119550|1140001452|GOODLATTE|BOB|H|VA|M|R|6|voting
114121590|1140001453|TSONGAS|NIKI|H|MA|F|D|3|voting
114119550|1140001454|GOODLATTE|BOB|H|VA|M|R|6|voting
114120220|1140001455|LEWIS|JOHN|H|GA|M|D|5|voting
114119550|1140001456|GOODLATTE|BOB|H|VA|M|R|6|voting
114123280|1140001457|LOVE|MIA|H|UT|F|R|4|voting
114119550|1140001458|GOODLATTE|BOB|H|VA|M|R|6|voting
114118920|1140001459|CICILLINE|DAVID|H|RI|M|D|1|voting
114119550|1140001460|GOODLATTE|BOB|H|VA|M|R|6|voting
114119850|1140001461|HUIZENGA|BILL|H|MI|M|R|2|voting
114119550|1140001462|GOODLATTE|BOB|H|VA|M|R|6|voting
114121220|1140001463|SCHAKOWSKY|JANICE|H|IL|F|D|9|voting
114119550|1140001464|GOODLATTE|BOB|H|VA|M|R|6|voting
114122250|1140001465|BARR|GARLAND|H|KY|M|R|6|voting
114119550|1140001466|GOODLATTE|BOB|H|VA|M|R|6|voting
114122040|1140001467|VALADAO|DAVID|H|CA|M|R|21|voting
114119550|1140001468|GOODLATTE|BOB|H|VA|M|R|6|voting
114118070|1140001469|FATTAH|CHAKA|H|PA|M|D|2|voting
114119550|1140001470|GOODLATTE|BOB|H|VA|M|R|6|voting
114120780|1140001471|PELOSI|NANCY|H|CA|F|D|12|voting
114119550|1140001472|GOODLATTE|BOB|H|VA|M|R|6|voting
114121810|1140001473|YODER|KEVIN|H|KS|M|R|3|voting
114119550|1140001474|GOODLATTE|BOB|H|VA|M|R|6|voting
114119300|1140001475|EDWARDS|DONNA|H|MD|F|D|4|voting
114119550|1140001476|GOODLATTE|BOB|H|VA|M|R|6|voting
114119550|1140001478|GOODLATTE|BOB|H|VA|M|R|6|voting
114122910|1140001479|WALTERS|MIMI|H|CA|F|R|45|voting
114119550|1140001480|GOODLATTE|BOB|H|VA|M|R|6|voting
114121340|1140001481|SEWELL|TERRI|H|AL|F|D|7|voting
114119550|1140001482|GOODLATTE|BOB|H|VA|M|R|6|voting
114119380|1140001483|FITZPATRICK|MICHAEL|H|PA|M|R|8|voting
114119550|1140001484|GOODLATTE|BOB|H|VA|M|R|6|voting
114118930|1140001485|CLARKE|YVETTE|H|NY|F|D|9|voting
114119550|1140001486|GOODLATTE|BOB|H|VA|M|R|6|voting
114119640|1140001487|GRIFFITH|H.|H|VA|M|R|9|voting
114119550|1140001488|GOODLATTE|BOB|H|VA|M|R|6|voting
